Longitude (x),Latitude (y),Station Name,Climate ID,Date/Time (LST),Year,Month,Day,Time (LST),Flag,Temp (C),Temp Flag,Dew Point Temp (°C),Dew Point Temp Flag,Rel Hum (%),Rel Hum Flag,Precip. Amount (mm),Precip. Amount Flag,Wind Dir (10s deg),Wind Dir Flag,Wind Spd (km/h),Wind Spd Flag,Visibility (km),Visibility Flag,Stn Press (kPa),Stn Press Flag,Hmdx,Hmdx Flag,Wind Chill,Wind Chill Flag,Weather
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 12:00,2026,05,08,12:00,,9.5,,2.1,,60,,,,15,,21,,24.1,,99.03,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 13:00,2026,05,08,13:00,,10.3,,1.4,,54,,,,15,,22,,24.1,,98.97,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 14:00,2026,05,08,14:00,,11.8,,-0.1,,44,,,,15,,24,,24.1,,98.92,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 15:00,2026,05,08,15:00,,12,,2.4,,52,,,,18,,22,,24.1,,98.87,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 16:00,2026,05,08,16:00,,12.2,,3.1,,53,,,,17,,15,,24.1,,98.83,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 17:00,2026,05,08,17:00,,12.2,,2.2,,50,,,,14,,19,,24.1,,98.81,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 18:00,2026,05,08,18:00,,12.4,,0,,42,,,,16,,20,,24.1,,98.8,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 19:00,2026,05,08,19:00,,11.4,,-0.3,,44,,,,16,,18,,24.1,,98.81,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 20:00,2026,05,08,20:00,,10,,-0.1,,49,,,,15,,10,,24.1,,98.84,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 21:00,2026,05,08,21:00,,8.8,,1,,58,,,,15,,10,,24.1,,98.86,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 22:00,2026,05,08,22:00,,8.3,,1.3,,61,,,,15,,8,,24.1,,98.84,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,08-05-2026 23:00,2026,05,08,23:00,,7.5,,1.7,,66,,,,14,,6,,24.1,,98.81,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 00:00,2026,05,09,00:00,,6.5,,1.8,,72,,,,10,,7,,24.1,,98.8,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 01:00,2026,05,09,01:00,,6,,2.2,,77,,,,14,,5,,24.1,,98.76,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 02:00,2026,05,09,02:00,,5.8,,2,,77,,,,7,,5,,24.1,,98.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 03:00,2026,05,09,03:00,,5.5,,2.2,,79,,,,,,0,,24.1,,98.66,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 04:00,2026,05,09,04:00,,5.9,,2,,76,,,,8,,5,,24.1,,98.64,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 05:00,2026,05,09,05:00,,6.1,,1.6,,73,,,,11,,7,,24.1,,98.61,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 06:00,2026,05,09,06:00,,7,,2.3,,72,,,,11,,5,,24.1,,98.6,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 07:00,2026,05,09,07:00,,8.8,,3.8,,70,,,,15,,7,,24.1,,98.59,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 08:00,2026,05,09,08:00,,9.1,,5.2,,76,,,,15,,9,,24.1,,98.59,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 09:00,2026,05,09,09:00,,10.9,,7.3,,78,,,,15,,10,,19.3,,98.55,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 10:00,2026,05,09,10:00,,11.8,,8.2,,78,,,,18,,9,,19.3,,98.52,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 11:00,2026,05,09,11:00,,14.6,,9.2,,70,,,,15,,21,,24.1,,98.43,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 12:00,2026,05,09,12:00,,16,,9.7,,66,,,,15,,19,,24.1,,98.38,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 13:00,2026,05,09,13:00,,15.1,,9.1,,67,,,,16,,18,,24.1,,98.26,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 14:00,2026,05,09,14:00,,14.2,,8.1,,67,,,,15,,18,,19.3,,98.23,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 15:00,2026,05,09,15:00,,15.9,,9.2,,64,,,,16,,21,,24.1,,98.14,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 16:00,2026,05,09,16:00,,15.9,,9.4,,65,,,,18,,20,,24.1,,98.17,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 17:00,2026,05,09,17:00,,12.1,,8.8,,80,,,,20,,28,,24.1,,98.13,,,,,,Rain Showers
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 18:00,2026,05,09,18:00,,14.2,,8.9,,70,,,,21,,25,,24.1,,98.16,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 19:00,2026,05,09,19:00,,12.8,,8.6,,75,,,,25,,21,,24.1,,98.3,,,,,,Rain Showers
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 20:00,2026,05,09,20:00,,11.4,,8.3,,81,,,,24,,13,,24.1,,98.35,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 21:00,2026,05,09,21:00,,11.8,,9.6,,86,,,,28,,17,,24.1,,98.5,,,,,,Rain Showers
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 22:00,2026,05,09,22:00,,10.4,,5.3,,70,,,,32,,18,,24.1,,98.57,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,09-05-2026 23:00,2026,05,09,23:00,,9.7,,2.9,,62,,,,31,,18,,24.1,,98.66,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 00:00,2026,05,10,00:00,,9.7,,1.7,,57,,,,30,,18,,24.1,,98.72,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 01:00,2026,05,10,01:00,,9,,0.6,,56,,,,29,,18,,24.1,,98.81,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 02:00,2026,05,10,02:00,,7.5,,-0.9,,55,,,,30,,27,,24.1,,98.86,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 03:00,2026,05,10,03:00,,6.1,,-1.4,,59,,,,30,,24,,24.1,,98.91,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 04:00,2026,05,10,04:00,,5.2,,-1.1,,64,,,,31,,21,,24.1,,98.94,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 05:00,2026,05,10,05:00,,5.1,,-1.3,,63,,,,30,,23,,24.1,,99.05,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 06:00,2026,05,10,06:00,,5.7,,-1,,62,,,,29,,26,,24.1,,99.19,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 07:00,2026,05,10,07:00,,6.7,,-1,,58,,,,29,,29,,24.1,,99.28,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 08:00,2026,05,10,08:00,,8.1,,-1.5,,51,,,,29,,29,,24.1,,99.35,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 09:00,2026,05,10,09:00,,9.7,,-2,,44,,,,29,,28,,24.1,,99.4,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 10:00,2026,05,10,10:00,,10.9,,-2.6,,39,,,,31,,30,,24.1,,99.44,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 11:00,2026,05,10,11:00,,12.1,,-0.8,,41,,,,28,,20,,24.1,,99.49,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 12:00,2026,05,10,12:00,,11.4,,-2.5,,38,,,,30,,28,,24.1,,99.51,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 13:00,2026,05,10,13:00,,12.1,,-1.9,,38,,,,27,,24,,24.1,,99.53,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 14:00,2026,05,10,14:00,,12.1,,-2,,37,,,,27,,20,,24.1,,99.58,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 15:00,2026,05,10,15:00,,13.4,,-2.2,,34,,,,27,,29,,24.1,,99.62,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 16:00,2026,05,10,16:00,,13.2,,-2.9,,32,,,,31,,27,,24.1,,99.65,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 17:00,2026,05,10,17:00,,12.9,,-5.1,,28,,,,30,,28,,24.1,,99.71,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 18:00,2026,05,10,18:00,,12,,-5.9,,28,,,,32,,34,,24.1,,99.74,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 19:00,2026,05,10,19:00,,10.7,,-4.9,,33,,,,29,,17,,24.1,,99.81,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 20:00,2026,05,10,20:00,,9.5,,-4.3,,38,,,,28,,8,,24.1,,99.85,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 21:00,2026,05,10,21:00,,9.9,,-3.9,,38,,,,24,,6,,24.1,,99.87,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 22:00,2026,05,10,22:00,,9.1,,-3.3,,42,,,,1,,16,,24.1,,99.93,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,10-05-2026 23:00,2026,05,10,23:00,,8.4,,-3.2,,44,,,,1,,17,,24.1,,99.93,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 00:00,2026,05,11,00:00,,7.9,,-2.9,,47,,,,36,,10,,24.1,,99.99,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 01:00,2026,05,11,01:00,,7.8,,-2.1,,50,,,,33,,7,,24.1,,99.99,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 02:00,2026,05,11,02:00,,7.4,,-1.3,,54,,,,32,,14,,24.1,,100.02,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 03:00,2026,05,11,03:00,,6.9,,-1.1,,57,,,,31,,10,,24.1,,100.01,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 04:00,2026,05,11,04:00,,6.7,,-1,,58,,,,31,,15,,24.1,,99.99,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 05:00,2026,05,11,05:00,,6.4,,-2.6,,53,,,,35,,13,,24.1,,100.01,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 06:00,2026,05,11,06:00,,6.3,,-2.6,,53,,,,34,,18,,24.1,,100.05,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 07:00,2026,05,11,07:00,,6.5,,-3.5,,49,,,,34,,19,,24.1,,100.11,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 08:00,2026,05,11,08:00,,7.4,,-2.8,,48,,,,32,,14,,24.1,,100.17,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 09:00,2026,05,11,09:00,,8.5,,-2,,48,,,,27,,10,,24.1,,100.14,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 10:00,2026,05,11,10:00,,11,,-6,,30,,,,32,,25,,24.1,,100.14,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 11:00,2026,05,11,11:00,,10.8,,-5.3,,32,,,,33,,9,,24.1,,100.14,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 12:00,2026,05,11,12:00,,11,,-1.9,,40,,,,36,,24,,24.1,,100.12,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 13:00,2026,05,11,13:00,,11.6,,-3.9,,33,,,,34,,24,,24.1,,100.1,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 14:00,2026,05,11,14:00,,11.6,,-3.6,,34,,,,32,,18,,24.1,,100.08,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 15:00,2026,05,11,15:00,,11.3,,-4.7,,32,,,,32,,13,,24.1,,100.05,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 16:00,2026,05,11,16:00,,11.5,,-2.5,,37,,,,35,,18,,24.1,,100.05,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 17:00,2026,05,11,17:00,,12.1,,-2.4,,36,,,,34,,4,,24.1,,100.06,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 18:00,2026,05,11,18:00,,11.3,,-3.8,,34,,,,35,,23,,24.1,,100.08,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 19:00,2026,05,11,19:00,,9.8,,-3.8,,38,,,,36,,19,,24.1,,100.12,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 20:00,2026,05,11,20:00,,8.6,,-6.1,,35,,,,35,,23,,24.1,,100.16,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 21:00,2026,05,11,21:00,,6.8,,-4.2,,45,,,,36,,13,,24.1,,100.24,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 22:00,2026,05,11,22:00,,6.2,,-5.1,,44,,,,35,,22,,24.1,,100.26,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,11-05-2026 23:00,2026,05,11,23:00,,5.5,,-3.9,,51,,,,35,,18,,24.1,,100.29,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 00:00,2026,05,12,00:00,,3.9,,-3,,61,,,,36,,12,,24.1,,100.31,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 01:00,2026,05,12,01:00,,3.6,,-2.4,,65,,,,35,,13,,24.1,,100.28,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 02:00,2026,05,12,02:00,,3,,-2,,70,,,,35,,10,,24.1,,100.28,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 03:00,2026,05,12,03:00,,2.5,,-1.9,,73,,,,34,,10,,24.1,,100.28,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 04:00,2026,05,12,04:00,,2.6,,-1.4,,75,,,,35,,13,,24.1,,100.27,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 05:00,2026,05,12,05:00,,2.3,,-1.9,,74,,,,34,,10,,24.1,,100.28,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 06:00,2026,05,12,06:00,,3.5,,-1.4,,70,,,,35,,9,,24.1,,100.31,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 07:00,2026,05,12,07:00,,5.4,,-0.4,,66,,,,3,,9,,24.1,,100.31,,,,,,Clear
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 08:00,2026,05,12,08:00,,8.6,,-0.4,,53,,,,10,,15,,24.1,,100.28,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 09:00,2026,05,12,09:00,,9,,-0.5,,51,,,,13,,16,,24.1,,100.31,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 10:00,2026,05,12,10:00,,9.3,,-1,,48,,,,15,,14,,24.1,,100.27,,,,,,Mainly Clear
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 11:00,2026,05,12,11:00,,10.2,,-0.5,,47,,,,11,,14,,24.1,,100.16,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 12:00,2026,05,12,12:00,,10.9,,-0.3,,46,,,,13,,10,,24.1,,100.09,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 13:00,2026,05,12,13:00,,11.5,,-1.3,,41,,,,15,,12,,24.1,,100.03,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 14:00,2026,05,12,14:00,,12.3,,0.2,,43,,,,15,,13,,24.1,,99.9,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 15:00,2026,05,12,15:00,,11.4,,0.1,,45,,,,12,,13,,24.1,,99.82,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 16:00,2026,05,12,16:00,,10.2,,-0.4,,47,,,,15,,14,,24.1,,99.73,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 17:00,2026,05,12,17:00,,8.7,,-0.6,,52,,,,14,,14,,24.1,,99.68,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 18:00,2026,05,12,18:00,,7.7,,-1.7,,51,,,,15,,19,,19.3,,99.65,,,,,,Rain Showers
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 19:00,2026,05,12,19:00,,5.6,,1.9,,77,,,,13,,18,,16.1,,99.47,,,,,,Rain
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 20:00,2026,05,12,20:00,,6,,3.3,,83,,,,11,,9,,16.1,,99.54,,,,,,Rain
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 21:00,2026,05,12,21:00,,6.5,,3.8,,83,,,,11,,8,,19.3,,99.45,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 22:00,2026,05,12,22:00,,7.1,,3.8,,80,,,,11,,9,,19.3,,99.39,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,12-05-2026 23:00,2026,05,12,23:00,,6.8,,3.9,,82,,,,14,,9,,12.9,,99.3,,,,,,Moderate Rain
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 00:00,2026,05,13,00:00,,6.3,,4.4,,88,,,,10,,10,,12.9,,99.23,,,,,,Rain
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 01:00,2026,05,13,01:00,,6.9,,4.9,,87,,,,11,,19,,19.3,,99.02,,,,,,Rain
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 02:00,2026,05,13,02:00,,6.6,,5.1,,90,,,,12,,19,,9.7,,98.85,,,,,,"Moderate Rain Showers,Fog"
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 03:00,2026,05,13,03:00,,6.8,,6,,95,,,,11,,17,,8.1,,98.66,,,,,,"Moderate Rain Showers,Fog"
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 04:00,2026,05,13,04:00,,7.8,,7.2,,96,,,,12,,14,,6.4,,98.59,,,,,,"Rain,Fog"
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 05:00,2026,05,13,05:00,,8.3,,7.8,,96,,,,14,,18,,6.4,,98.45,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 06:00,2026,05,13,06:00,,8.8,,8.3,,96,,,,12,,7,,9.7,,98.42,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 07:00,2026,05,13,07:00,,10.5,,9.5,,94,,,,14,,10,,9.7,,98.39,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 08:00,2026,05,13,08:00,,12.2,,10.9,,92,,,,16,,9,,9.7,,98.33,,,,,,Fog
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 09:00,2026,05,13,09:00,,14.9,,12.7,,86,,,,15,,12,,16.1,,98.26,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 10:00,2026,05,13,10:00,,15.2,,11.7,,79,,,,27,,25,,19.3,,98.26,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 11:00,2026,05,13,11:00,,13.7,,8.7,,72,,,,28,,30,,24.1,,98.33,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 12:00,2026,05,13,12:00,,13.5,,7.5,,67,,,,27,,35,,24.1,,98.34,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 13:00,2026,05,13,13:00,,13.3,,7.5,,68,,,,28,,28,,24.1,,98.36,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 14:00,2026,05,13,14:00,,12.2,,6.1,,66,,,,26,,27,,24.1,,98.45,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 15:00,2026,05,13,15:00,,10.6,,5,,68,,,,27,,34,,24.1,,98.52,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 16:00,2026,05,13,16:00,,9.6,,4.6,,71,,,,27,,28,,24.1,,98.58,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 17:00,2026,05,13,17:00,,9.1,,4,,70,,,,27,,37,,24.1,,98.65,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 18:00,2026,05,13,18:00,,8.3,,3.4,,71,,,,27,,39,,24.1,,98.67,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 19:00,2026,05,13,19:00,,7.8,,3.6,,75,,,,27,,26,,24.1,,98.74,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 20:00,2026,05,13,20:00,,7.4,,3.4,,75,,,,26,,30,,24.1,,98.79,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 21:00,2026,05,13,21:00,,7.1,,3.4,,77,,,,27,,26,,24.1,,98.76,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 22:00,2026,05,13,22:00,,6.8,,3.4,,79,,,,27,,21,,24.1,,98.78,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,13-05-2026 23:00,2026,05,13,23:00,,7,,3.8,,80,,,,25,,18,,24.1,,98.75,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 00:00,2026,05,14,00:00,,7.3,,3.7,,78,,,,27,,20,,24.1,,98.72,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 01:00,2026,05,14,01:00,,7.3,,3,,74,,,,29,,28,,24.1,,98.68,,,,,,Mostly Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 02:00,2026,05,14,02:00,,7.1,,2.9,,74,,,,30,,23,,24.1,,98.68,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 03:00,2026,05,14,03:00,,6.9,,3.1,,76,,,,30,,21,,24.1,,98.7,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 04:00,2026,05,14,04:00,,6.6,,3.7,,82,,,,31,,28,,24.1,,98.71,,,,,,Drizzle
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 05:00,2026,05,14,05:00,,6.4,,4.1,,86,,,,33,,27,,16.1,,98.75,,,,,,Drizzle
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 06:00,2026,05,14,06:00,,6.5,,4.3,,86,,,,33,,30,,24.1,,98.82,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 07:00,2026,05,14,07:00,,6.8,,4.4,,85,,,,33,,27,,24.1,,98.87,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 08:00,2026,05,14,08:00,,7.1,,4.5,,83,,,,34,,23,,24.1,,98.93,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 09:00,2026,05,14,09:00,,7.6,,4.6,,81,,,,34,,26,,24.1,,99,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 10:00,2026,05,14,10:00,,8,,4.5,,79,,,,34,,28,,24.1,,99.03,,,,,,Cloudy
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 11:00,2026,05,14,11:00,,8.2,,4.8,,79,,,,34,,25,,24.1,,99.06,,,,,,NA
-79.63,43.68,TORONTO INTL A,6158731,14-05-2026 12:00,2026,05,14,12:00,,8.8,,5,,77,,,,34,,31,,24.1,,99.08,,,,,,NA
